UserID,MovieID,Rating,Timestamp,Title,Genres,Gender,Age,Occupation,Zip-code
2946,1193,5,971273035,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,16,92630
2946,678,4,971275320,Some Folks Call It a Sling Blade (1993),Drama|Thriller,M,35,16,92630
2946,1500,3,975827633,Grosse Pointe Blank (1997),Comedy|Crime,M,35,16,92630
2946,2391,3,971275527,"Simple Plan, A (1998)",Crime|Thriller,M,35,16,92630
2946,2580,3,975827633,Go (1999),Crime,M,35,16,92630
2946,1792,1,975829828,U.S. Marshalls (1998),Action|Thriller,M,35,16,92630
2946,10,3,971276726,GoldenEye (1995),Action|Adventure|Thriller,M,35,16,92630
2946,2763,3,971276062,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,16,92630
2946,1035,3,971273409,"Sound of Music, The (1965)",Musical,M,35,16,92630
2946,2791,4,975805234,Airplane! (1980),Comedy,M,35,16,92630
2946,70,3,971273705,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,16,92630
2947,1500,3,1037740515,Grosse Pointe Blank (1997),Comedy|Crime,F,25,0,02138
2947,2502,5,1037740142,Office Space (1999),Comedy|Romance,F,25,0,02138
2947,2580,4,1037740208,Go (1999),Crime,F,25,0,02138
2947,357,4,1037740097,Four Weddings and a Funeral (1994),Comedy|Romance,F,25,0,02138
2948,3225,1,971242497,Down to You (2000),Comedy|Romance,M,18,14,48185
2949,2502,3,971231368,Office Space (1999),Comedy|Romance,M,25,17,98033
2949,2763,3,971231430,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,17,98033
2950,236,4,971221828,French Kiss (1995),Comedy|Romance,M,18,0,72761
2950,3155,4,971221706,Anna and the King (1999),Drama|Romance,M,18,0,72761
2950,3556,1,971221307,"Virgin Suicides, The (1999)",Comedy|Drama,M,18,0,72761
2951,1188,4,971216056,Strictly Ballroom (1992),Comedy|Romance,F,35,14,94303
2951,2791,4,971216680,Airplane! (1980),Comedy,F,35,14,94303
2952,1610,3,982210162,"Hunt for Red October, The (1990)",Action|Thriller,M,25,4,06511
2952,2624,5,971212557,After Life (1998),Drama,M,25,4,06511
2952,1188,4,971213326,Strictly Ballroom (1992),Comedy|Romance,M,25,4,06511
2952,1193,5,971213000,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,4,06511
2952,678,5,982210339,Some Folks Call It a Sling Blade (1993),Drama|Thriller,M,25,4,06511
2952,851,4,971212273,Basquiat (1996),Drama,M,25,4,06511
2953,2826,2,971212265,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,20,23225
2953,2502,4,971216484,Office Space (1999),Comedy|Romance,M,25,20,23225
2953,2580,4,971216371,Go (1999),Crime,M,25,20,23225
2953,2763,4,971216630,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,20,23225
2954,2826,3,971210482,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,2,11435
2954,2763,5,971212212,"Thomas Crown Affair, The (1999)",Action|Thriller,M,18,2,11435
2955,1610,3,971205434,"Hunt for Red October, The (1990)",Action|Thriller,M,35,14,92025
2955,2624,2,971204307,After Life (1998),Drama,M,35,14,92025
2955,1188,3,971205835,Strictly Ballroom (1992),Comedy|Romance,M,35,14,92025
2955,1193,3,971206495,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,14,92025
2955,2502,1,971206374,Office Space (1999),Comedy|Romance,M,35,14,92025
2955,2391,4,971205434,"Simple Plan, A (1998)",Crime|Thriller,M,35,14,92025
2957,1193,5,971196505,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,48104
2957,2580,4,971197399,Go (1999),Crime,M,18,4,48104
2958,2763,2,971141239,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,7,91911
2959,2826,5,971138445,"13th Warrior, The (1999)",Action|Horror|Thriller,M,35,17,06074
2959,2502,4,971139229,Office Space (1999),Comedy|Romance,M,35,17,06074
2959,2580,5,971139068,Go (1999),Crime,M,35,17,06074
2959,2763,4,971139476,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,17,06074
2960,1193,4,971137853,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,48104
2962,1610,2,978981925,"Hunt for Red October, The (1990)",Action|Thriller,M,35,3,94109
2962,1690,4,977249085,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,35,3,94109
2962,1332,4,978981368,"Believers, The (1987)",Horror|Thriller,M,35,3,94109
2962,2391,3,978981954,"Simple Plan, A (1998)",Crime|Thriller,M,35,3,94109
2962,1792,2,978983812,U.S. Marshalls (1998),Action|Thriller,M,35,3,94109
2962,10,2,978983652,GoldenEye (1995),Action|Adventure|Thriller,M,35,3,94109
2962,2763,2,978983812,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,3,94109
2962,70,3,978983764,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,3,94109
2963,1193,5,971125906,One Flew Over the Cuckoo's Nest (1975),Drama,F,18,4,48104
2964,1193,5,1011016081,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,17,07030
2965,1193,4,971119510,One Flew Over the Cuckoo's Nest (1975),Drama,F,35,4,48103
2966,1500,5,971121263,Grosse Pointe Blank (1997),Comedy|Crime,F,25,4,48104
2966,2391,3,971138630,"Simple Plan, A (1998)",Crime|Thriller,F,25,4,48104
2966,10,4,971117398,GoldenEye (1995),Action|Adventure|Thriller,F,25,4,48104
2966,3556,3,971121321,"Virgin Suicides, The (1999)",Comedy|Drama,F,25,4,48104
2966,357,5,971121170,Four Weddings and a Funeral (1994),Comedy|Romance,F,25,4,48104
2966,2791,3,971138352,Airplane! (1980),Comedy,F,25,4,48104
2967,1690,1,971127765,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,0,94110
2967,1193,5,971150758,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,0,94110
2967,2391,4,971112081,"Simple Plan, A (1998)",Crime|Thriller,M,25,0,94110
2967,2763,2,971126077,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,0,94110
2967,2791,4,971130018,Airplane! (1980),Comedy,M,25,0,94110
2967,70,3,971127655,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,0,94110
2968,236,3,971111365,French Kiss (1995),Comedy|Romance,F,18,0,48104
2968,10,4,971110319,GoldenEye (1995),Action|Adventure|Thriller,F,18,0,48104
2968,2763,4,971109659,"Thomas Crown Affair, The (1999)",Action|Thriller,F,18,0,48104
2968,357,3,971110241,Four Weddings and a Funeral (1994),Comedy|Romance,F,18,0,48104
2969,1690,4,971100091,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,7,06851
2969,3155,4,982860360,Anna and the King (1999),Drama|Romance,M,25,7,06851
2969,10,3,1037585197,GoldenEye (1995),Action|Adventure|Thriller,M,25,7,06851
2969,1035,4,1037585127,"Sound of Music, The (1965)",Musical,M,25,7,06851
2970,1610,4,971098266,"Hunt for Red October, The (1990)",Action|Thriller,M,18,4,48104
2970,678,5,971097928,Some Folks Call It a Sling Blade (1993),Drama|Thriller,M,18,4,48104
2970,1500,4,971098545,Grosse Pointe Blank (1997),Comedy|Crime,M,18,4,48104
2972,597,3,971064428,Pretty Woman (1990),Comedy|Romance,M,25,4,97330
2972,1610,3,971064472,"Hunt for Red October, The (1990)",Action|Thriller,M,25,4,97330
2972,3225,1,971113424,Down to You (2000),Comedy|Romance,M,25,4,97330
2972,2826,2,971064824,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,4,97330
2972,1193,4,971063216,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,4,97330
2972,2502,5,971064302,Office Space (1999),Comedy|Romance,M,25,4,97330
2972,2763,4,971064598,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,4,97330
2974,1193,5,971031542,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,48105
2974,1500,5,971033976,Grosse Pointe Blank (1997),Comedy|Crime,M,18,4,48105
2974,2502,4,971030872,Office Space (1999),Comedy|Romance,M,18,4,48105
2974,2580,5,971030787,Go (1999),Crime,M,18,4,48105
2974,1035,5,971026470,"Sound of Music, The (1965)",Musical,M,18,4,48105
2974,2791,4,971032909,Airplane! (1980),Comedy,M,18,4,48105
2975,1193,5,971021254,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,11,20879
2976,597,2,971021988,Pretty Woman (1990),Comedy|Romance,M,18,20,86001
2976,1610,4,971022955,"Hunt for Red October, The (1990)",Action|Thriller,M,18,20,86001
2976,1690,4,971021337,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,20,86001
2976,2826,4,971020944,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,20,86001
2976,1500,3,971023513,Grosse Pointe Blank (1997),Comedy|Crime,M,18,20,86001
2976,2791,4,971021256,Airplane! (1980),Comedy,M,18,20,86001
2977,2763,5,971021402,"Thomas Crown Affair, The (1999)",Action|Thriller,F,18,4,48104
2978,1193,5,970964428,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,20,45236
2978,2391,4,970967667,"Simple Plan, A (1998)",Crime|Thriller,M,35,20,45236
2978,1035,3,970964690,"Sound of Music, The (1965)",Musical,M,35,20,45236
2979,2763,4,971813529,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,2,45243
2980,1610,4,983053894,"Hunt for Red October, The (1990)",Action|Thriller,M,45,7,91766
2980,2791,4,983054281,Airplane! (1980),Comedy,M,45,7,91766
2981,357,5,970947051,Four Weddings and a Funeral (1994),Comedy|Romance,M,45,6,52556
2983,1610,5,970907989,"Hunt for Red October, The (1990)",Action|Thriller,M,18,4,97850
2984,1035,4,970869163,"Sound of Music, The (1965)",Musical,M,25,4,48105
2985,1690,3,1030053297,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,4,97333
2985,1035,3,1029891720,"Sound of Music, The (1965)",Musical,M,18,4,97333
2986,597,3,970810197,Pretty Woman (1990),Comedy|Romance,M,25,4,24060
2986,1457,2,970810011,Fools Rush In (1997),Comedy|Romance,M,25,4,24060
2986,1610,4,971847468,"Hunt for Red October, The (1990)",Action|Thriller,M,25,4,24060
2986,1690,3,970808030,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,4,24060
2986,236,3,970810011,French Kiss (1995),Comedy|Romance,M,25,4,24060
2986,1188,4,970809334,Strictly Ballroom (1992),Comedy|Romance,M,25,4,24060
2986,1500,4,970809569,Grosse Pointe Blank (1997),Comedy|Crime,M,25,4,24060
2986,3155,2,970811971,Anna and the King (1999),Drama|Romance,M,25,4,24060
2986,2391,4,970812122,"Simple Plan, A (1998)",Crime|Thriller,M,25,4,24060
2986,2580,4,970812122,Go (1999),Crime,M,25,4,24060
2986,3556,4,998808453,"Virgin Suicides, The (1999)",Comedy|Drama,M,25,4,24060
2986,357,5,970809666,Four Weddings and a Funeral (1994),Comedy|Romance,M,25,4,24060
2986,2791,3,970812550,Airplane! (1980),Comedy,M,25,4,24060
2986,70,3,970810091,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,4,24060
2987,1500,5,970794745,Grosse Pointe Blank (1997),Comedy|Crime,M,18,4,15213
2988,2502,5,974941991,Office Space (1999),Comedy|Romance,F,18,6,92122
2988,2763,4,974942322,"Thomas Crown Affair, The (1999)",Action|Thriller,F,18,6,92122
2989,1193,5,970764456,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,12,97330
2990,1193,5,970753324,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,12,45243
2990,357,5,970954507,Four Weddings and a Funeral (1994),Comedy|Romance,M,35,12,45243
2990,1035,5,970753588,"Sound of Music, The (1965)",Musical,M,35,12,45243
2992,3225,5,970726539,Down to You (2000),Comedy|Romance,M,18,4,14853
2993,2580,4,970740593,Go (1999),Crime,M,18,19,12133
2994,1610,4,970708086,"Hunt for Red October, The (1990)",Action|Thriller,M,35,5,95008
2994,2502,4,970706884,Office Space (1999),Comedy|Romance,M,35,5,95008
2994,1792,3,970708959,U.S. Marshalls (1998),Action|Thriller,M,35,5,95008
2994,10,3,970708527,GoldenEye (1995),Action|Adventure|Thriller,M,35,5,95008
2994,2763,2,970708610,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,5,95008
2994,2791,4,970706283,Airplane! (1980),Comedy,M,35,5,95008
2994,70,3,970708780,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,5,95008
2995,1610,4,970691948,"Hunt for Red October, The (1990)",Action|Thriller,M,25,15,97333
2995,2826,5,970692091,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,15,97333
2995,10,4,970691542,GoldenEye (1995),Action|Adventure|Thriller,M,25,15,97333
2995,70,3,970696252,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,15,97333
2996,597,4,972415948,Pretty Woman (1990),Comedy|Romance,M,18,0,63011
2996,1610,4,972413391,"Hunt for Red October, The (1990)",Action|Thriller,M,18,0,63011
2996,1690,2,972416649,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,0,63011
2996,2826,2,972617525,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,0,63011
2996,2502,4,972702496,Office Space (1999),Comedy|Romance,M,18,0,63011
2996,1752,3,972617492,Hard Rain (1998),Action|Thriller,M,18,0,63011
2996,1792,2,972617492,U.S. Marshalls (1998),Action|Thriller,M,18,0,63011
2996,10,3,972700631,GoldenEye (1995),Action|Adventure|Thriller,M,18,0,63011
2996,2763,3,972617410,"Thomas Crown Affair, The (1999)",Action|Thriller,M,18,0,63011
2996,357,3,972415780,Four Weddings and a Funeral (1994),Comedy|Romance,M,18,0,63011
2996,70,2,972617571,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,0,63011
2997,597,4,970673203,Pretty Woman (1990),Comedy|Romance,F,35,16,45238
2997,2391,3,970674047,"Simple Plan, A (1998)",Crime|Thriller,F,35,16,45238
2997,357,5,970673107,Four Weddings and a Funeral (1994),Comedy|Romance,F,35,16,45238
2998,597,4,970664220,Pretty Woman (1990),Comedy|Romance,F,25,1,45241
2998,2791,5,970663716,Airplane! (1980),Comedy,F,25,1,45241
3000,1193,5,970620388,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,4,55408
3000,10,3,970621714,GoldenEye (1995),Action|Adventure|Thriller,M,25,4,55408
3001,1610,4,970616142,"Hunt for Red October, The (1990)",Action|Thriller,M,18,4,94704
3001,1193,5,970616142,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,94704
3001,1500,4,970617000,Grosse Pointe Blank (1997),Comedy|Crime,M,18,4,94704
3001,1752,3,970619483,Hard Rain (1998),Action|Thriller,M,18,4,94704
3001,2580,4,970616542,Go (1999),Crime,M,18,4,94704
3001,1792,4,970619423,U.S. Marshalls (1998),Action|Thriller,M,18,4,94704
3001,10,4,970619102,GoldenEye (1995),Action|Adventure|Thriller,M,18,4,94704
3001,2763,4,970619356,"Thomas Crown Affair, The (1999)",Action|Thriller,M,18,4,94704
3001,2791,5,970616980,Airplane! (1980),Comedy,M,18,4,94704
3001,70,4,970619356,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,4,94704
3002,1193,5,970613784,One Flew Over the Cuckoo's Nest (1975),Drama,M,45,11,90028
3003,10,4,970775090,GoldenEye (1995),Action|Adventure|Thriller,M,18,15,94606
3003,1035,3,970774128,"Sound of Music, The (1965)",Musical,M,18,15,94606
3004,597,3,970605442,Pretty Woman (1990),Comedy|Romance,F,18,4,02138
3004,357,4,970605333,Four Weddings and a Funeral (1994),Comedy|Romance,F,18,4,02138
3005,1690,2,970554241,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,17,94133
3005,1193,5,970554115,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,17,94133
3005,2763,3,970568458,"Thomas Crown Affair, The (1999)",Action|Thriller,M,25,17,94133
3006,2580,4,970541194,Go (1999),Crime,M,18,4,45750
3007,597,5,970540807,Pretty Woman (1990),Comedy|Romance,M,35,0,33174
3007,3155,3,970540950,Anna and the King (1999),Drama|Romance,M,35,0,33174
3007,357,2,970540832,Four Weddings and a Funeral (1994),Comedy|Romance,M,35,0,33174
3007,1035,5,970539956,"Sound of Music, The (1965)",Musical,M,35,0,33174
3007,70,2,970540125,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,0,33174
3009,597,4,970536294,Pretty Woman (1990),Comedy|Romance,F,35,3,55112
3010,1690,4,970523126,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,12,78759
3011,597,3,1021397647,Pretty Woman (1990),Comedy|Romance,M,25,1,10003
3011,2791,4,970518425,Airplane! (1980),Comedy,M,25,1,10003
3012,1610,5,970511170,"Hunt for Red October, The (1990)",Action|Thriller,M,25,12,78660
3012,1690,1,1044066427,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,12,78660
3012,2826,2,1044066381,"13th Warrior, The (1999)",Action|Horror|Thriller,M,25,12,78660
3012,1193,3,970509798,One Flew Over the Cuckoo's Nest (1975),Drama,M,25,12,78660
3012,10,2,970511710,GoldenEye (1995),Action|Adventure|Thriller,M,25,12,78660
3012,357,3,970511297,Four Weddings and a Funeral (1994),Comedy|Romance,M,25,12,78660
3012,2791,4,970600334,Airplane! (1980),Comedy,M,25,12,78660
3013,597,5,970510271,Pretty Woman (1990),Comedy|Romance,M,45,17,97124
3013,357,4,970510079,Four Weddings and a Funeral (1994),Comedy|Romance,M,45,17,97124
3013,1035,5,970512816,"Sound of Music, The (1965)",Musical,M,45,17,97124
3013,2791,4,996018511,Airplane! (1980),Comedy,M,45,17,97124
3014,2502,3,1013919040,Office Space (1999),Comedy|Romance,M,35,7,06430
3014,357,5,970708908,Four Weddings and a Funeral (1994),Comedy|Romance,M,35,7,06430
3014,2791,5,970709572,Airplane! (1980),Comedy,M,35,7,06430
3015,2826,1,975263875,"13th Warrior, The (1999)",Action|Horror|Thriller,M,56,6,62707
3015,1193,4,970508371,One Flew Over the Cuckoo's Nest (1975),Drama,M,56,6,62707
3016,2826,3,970508204,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,12,78759
3016,1193,5,970508153,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,12,78759
3017,597,4,970530902,Pretty Woman (1990),Comedy|Romance,F,35,9,85255
3017,1457,3,970531237,Fools Rush In (1997),Comedy|Romance,F,35,9,85255
3017,236,2,970548026,French Kiss (1995),Comedy|Romance,F,35,9,85255
3017,1180,5,970530382,Hear My Song (1991),Comedy,F,35,9,85255
3017,1188,5,970507267,Strictly Ballroom (1992),Comedy|Romance,F,35,9,85255
3017,1193,4,975011628,One Flew Over the Cuckoo's Nest (1975),Drama,F,35,9,85255
3017,1500,3,970507682,Grosse Pointe Blank (1997),Comedy|Crime,F,35,9,85255
3017,2580,4,970530044,Go (1999),Crime,F,35,9,85255
3017,357,3,970507538,Four Weddings and a Funeral (1994),Comedy|Romance,F,35,9,85255
3018,1610,4,970518962,"Hunt for Red October, The (1990)",Action|Thriller,M,35,0,45242
3018,236,4,970607273,French Kiss (1995),Comedy|Romance,M,35,0,45242
3018,1332,4,970680214,"Believers, The (1987)",Horror|Thriller,M,35,0,45242
3018,1500,4,970507222,Grosse Pointe Blank (1997),Comedy|Crime,M,35,0,45242
3018,2391,4,970506503,"Simple Plan, A (1998)",Crime|Thriller,M,35,0,45242
3018,10,4,970519138,GoldenEye (1995),Action|Adventure|Thriller,M,35,0,45242
3018,2763,4,970519110,"Thomas Crown Affair, The (1999)",Action|Thriller,M,35,0,45242
3018,2791,5,970521315,Airplane! (1980),Comedy,M,35,0,45242
3018,70,3,970506026,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,0,45242
3018,2022,3,970679624,"Last Temptation of Christ, The (1988)",Drama,M,35,0,45242
3020,1193,5,970511012,One Flew Over the Cuckoo's Nest (1975),Drama,F,35,7,60302
3020,2502,3,1036708811,Office Space (1999),Comedy|Romance,F,35,7,60302
3020,2763,4,1036709057,"Thomas Crown Affair, The (1999)",Action|Thriller,F,35,7,60302
3020,357,5,1036709534,Four Weddings and a Funeral (1994),Comedy|Romance,F,35,7,60302
3020,1035,4,1036709334,"Sound of Music, The (1965)",Musical,F,35,7,60302
3022,1457,2,970497307,Fools Rush In (1997),Comedy|Romance,M,25,17,78730
3022,1610,2,970506908,"Hunt for Red October, The (1990)",Action|Thriller,M,25,17,78730
3022,10,3,970507382,GoldenEye (1995),Action|Adventure|Thriller,M,25,17,78730
3022,2791,2,970500963,Airplane! (1980),Comedy,M,25,17,78730
3024,1690,4,970625295,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,35,17,14302
3024,1500,3,970539619,Grosse Pointe Blank (1997),Comedy|Crime,M,35,17,14302
3024,2391,3,970539590,"Simple Plan, A (1998)",Crime|Thriller,M,35,17,14302
3024,10,4,970470782,GoldenEye (1995),Action|Adventure|Thriller,M,35,17,14302
3024,70,3,970539848,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,35,17,14302
3025,1188,5,970461903,Strictly Ballroom (1992),Comedy|Romance,F,35,0,90004
3025,1035,5,970463006,"Sound of Music, The (1965)",Musical,F,35,0,90004
3025,2791,3,970462499,Airplane! (1980),Comedy,F,35,0,90004
3026,597,5,970463052,Pretty Woman (1990),Comedy|Romance,F,18,4,45750
3026,1457,2,970463081,Fools Rush In (1997),Comedy|Romance,F,18,4,45750
3026,1610,4,970460457,"Hunt for Red October, The (1990)",Action|Thriller,F,18,4,45750
3026,1188,4,970461636,Strictly Ballroom (1992),Comedy|Romance,F,18,4,45750
3026,1500,4,970461991,Grosse Pointe Blank (1997),Comedy|Crime,F,18,4,45750
3026,2502,3,970459644,Office Space (1999),Comedy|Romance,F,18,4,45750
3026,2763,4,970460803,"Thomas Crown Affair, The (1999)",Action|Thriller,F,18,4,45750
3026,357,3,970462059,Four Weddings and a Funeral (1994),Comedy|Romance,F,18,4,45750
3026,1035,3,970459997,"Sound of Music, The (1965)",Musical,F,18,4,45750
3027,2580,3,970455822,Go (1999),Crime,M,18,4,85719
3028,1690,3,970440445,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,1,10,12701
3028,2791,4,970440933,Airplane! (1980),Comedy,M,1,10,12701
3029,597,5,970364996,Pretty Woman (1990),Comedy|Romance,M,18,4,92037
3029,1457,3,970364686,Fools Rush In (1997),Comedy|Romance,M,18,4,92037
3029,1610,5,972845396,"Hunt for Red October, The (1990)",Action|Thriller,M,18,4,92037
3029,1690,2,970370770,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,4,92037
3029,2826,3,972845523,"13th Warrior, The (1999)",Action|Horror|Thriller,M,18,4,92037
3029,1188,5,972845794,Strictly Ballroom (1992),Comedy|Romance,M,18,4,92037
3029,1193,4,970362263,One Flew Over the Cuckoo's Nest (1975),Drama,M,18,4,92037
3029,1792,3,970365071,U.S. Marshalls (1998),Action|Thriller,M,18,4,92037
3029,10,4,972845488,GoldenEye (1995),Action|Adventure|Thriller,M,18,4,92037
3029,2763,5,970364752,"Thomas Crown Affair, The (1999)",Action|Thriller,M,18,4,92037
3029,357,4,970363070,Four Weddings and a Funeral (1994),Comedy|Romance,M,18,4,92037
3029,1035,4,970369013,"Sound of Music, The (1965)",Musical,M,18,4,92037
3029,2791,5,970366792,Airplane! (1980),Comedy,M,18,4,92037
3029,70,3,972845488,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,4,92037
3029,2022,4,970367995,"Last Temptation of Christ, The (1988)",Drama,M,18,4,92037
3031,597,3,970429628,Pretty Woman (1990),Comedy|Romance,M,18,4,48135
3031,1457,4,970429736,Fools Rush In (1997),Comedy|Romance,M,18,4,48135
3031,1610,4,970355827,"Hunt for Red October, The (1990)",Action|Thriller,M,18,4,48135
3031,1690,4,970954731,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,18,4,48135
3031,1500,3,972526871,Grosse Pointe Blank (1997),Comedy|Crime,M,18,4,48135
3031,2502,5,970429302,Office Space (1999),Comedy|Romance,M,18,4,48135
3031,2580,5,972526871,Go (1999),Crime,M,18,4,48135
3031,2763,3,970356523,"Thomas Crown Affair, The (1999)",Action|Thriller,M,18,4,48135
3031,357,4,970955548,Four Weddings and a Funeral (1994),Comedy|Romance,M,18,4,48135
3031,1035,3,970955077,"Sound of Music, The (1965)",Musical,M,18,4,48135
3031,2791,5,970410388,Airplane! (1980),Comedy,M,18,4,48135
3031,70,3,970429602,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,18,4,48135
3032,597,5,970348364,Pretty Woman (1990),Comedy|Romance,M,25,0,47303
3032,1610,5,970342138,"Hunt for Red October, The (1990)",Action|Thriller,M,25,0,47303
3032,1690,5,970343516,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,25,0,47303
3032,1500,4,970350500,Grosse Pointe Blank (1997),Comedy|Crime,M,25,0,47303
3032,1752,5,970344044,Hard Rain (1998),Action|Thriller,M,25,0,47303
3032,1792,5,970365128,U.S. Marshalls (1998),Action|Thriller,M,25,0,47303
3032,1035,5,970359188,"Sound of Music, The (1965)",Musical,M,25,0,47303
3032,2791,3,970342059,Airplane! (1980),Comedy,M,25,0,47303
3032,70,5,970343097,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,M,25,0,47303
3035,1610,4,970967828,"Hunt for Red October, The (1990)",Action|Thriller,F,25,7,90230
3036,1193,4,972133148,One Flew Over the Cuckoo's Nest (1975),Drama,M,56,13,14843
3037,357,5,970267542,Four Weddings and a Funeral (1994),Comedy|Romance,F,25,2,97333
3038,1193,5,1013743608,One Flew Over the Cuckoo's Nest (1975),Drama,F,35,2,97401
3038,1035,5,1013744864,"Sound of Music, The (1965)",Musical,F,35,2,97401
3042,597,5,970252311,Pretty Woman (1990),Comedy|Romance,M,56,1,49042
3042,1610,5,970252158,"Hunt for Red October, The (1990)",Action|Thriller,M,56,1,49042
3042,1193,5,970251333,One Flew Over the Cuckoo's Nest (1975),Drama,M,56,1,49042
3042,1500,4,970251891,Grosse Pointe Blank (1997),Comedy|Crime,M,56,1,49042
3042,357,4,970252020,Four Weddings and a Funeral (1994),Comedy|Romance,M,56,1,49042
3043,3556,4,970248296,"Virgin Suicides, The (1999)",Comedy|Drama,M,18,2,90069
3044,597,5,970211757,Pretty Woman (1990),Comedy|Romance,M,35,16,77301
3044,1610,5,970211049,"Hunt for Red October, The (1990)",Action|Thriller,M,35,16,77301
3044,1193,5,970209055,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,16,77301
3044,2791,4,970211610,Airplane! (1980),Comedy,M,35,16,77301
3044,2022,1,970211694,"Last Temptation of Christ, The (1988)",Drama,M,35,16,77301
3045,678,5,970189503,Some Folks Call It a Sling Blade (1993),Drama|Thriller,M,45,1,90631
3045,2391,5,970189542,"Simple Plan, A (1998)",Crime|Thriller,M,45,1,90631
3046,2580,5,970187487,Go (1999),Crime,M,1,4,46311
3048,1610,5,970183813,"Hunt for Red October, The (1990)",Action|Thriller,M,18,2,02066
3048,2791,4,970183600,Airplane! (1980),Comedy,M,18,2,02066
3049,1188,5,970183722,Strictly Ballroom (1992),Comedy|Romance,F,50,0,02421
3049,1193,4,970182965,One Flew Over the Cuckoo's Nest (1975),Drama,F,50,0,02421
3049,357,4,970183810,Four Weddings and a Funeral (1994),Comedy|Romance,F,50,0,02421
3050,1690,4,970178473,Alien: Resurrection (1997),Action|Horror|Sci-Fi,M,35,12,94025
3050,1193,3,970178073,One Flew Over the Cuckoo's Nest (1975),Drama,M,35,12,94025
3051,597,3,970178479,Pretty Woman (1990),Comedy|Romance,M,18,17,94063
